account_id,account_name,contact_person,country,segment,fund_size_eur,strategic_priority_flag
ACME-EU-02136,Silverstone Ventures (2136),Klaus Fischer,DE,FAM,4805630221.840179,False
ACME-EU-02137,Luminara Equity (2137),Marco Moretti,ES,FAM,3137355380.0239162,False
ACME-EU-02138,Luminara Equity (2138),Isabelle Fournier,BE,PIAO,1298492615.9321399,False
ACME-EU-02139,Beacon Asset Corp (2139),Luca Bianchi,FR,FAM,1462662728.2148542,False
ACME-EU-02140,Vertex Portfolio (2140),Klaus Fischer,CH,FAM,3526827906.0371003,False
ACME-EU-02141,Vanguard Legacy (2141),Paolo Romano,FR,PIAO,3677447532.867039,False
ACME-EU-02142,Nordic Horizon Wealth (2142),Isabelle Fournier,FR,PIAO,1518177662.7132869,False
ACME-EU-02143,Beacon Asset Corp (2143),Ana Garcia,FR,PIAO,1727374545.6537247,True
ACME-EU-02144,Pioneer Equities (2144),Marco Moretti,CH,PIAO,4955291487.186696,False
ACME-EU-02145,Pioneer Equities (2145),Marie Lefebvre,NL,FAM,510660795.35180694,True
ACME-EU-02146,Luminara Equity (2146),Erik Janssen,FR,PIAO,2023820497.1720564,False
ACME-EU-02147,Elysian Fund Mgmt (2147),Sarah Müller,CH,FAM,313175208.4563398,False
ACME-EU-02148,Beacon Asset Corp (2148),Luca Bianchi,CH,FAM,4105570731.6292067,False
ACME-EU-02149,Summit Trust (2149),Elena Rossi,ES,PIAO,462636848.8882158,False
ACME-EU-02150,Nordic Horizon Wealth (2150),Sofia Conti,CH,FAM,3370362774.9570932,True
ACME-EU-02151,Pioneer Equities (2151),Isabelle Fournier,NL,PIAO,283360636.5934068,False
ACME-EU-02152,Rhone Global Partners (2152),Jean-Pierre Dubois,FR,FAM,3364602334.010646,False
ACME-EU-02153,Beacon Asset Corp (2153),Robert de Jong,CH,PIAO,4215341697.6915884,False
ACME-EU-02154,Stellar Partners (2154),Sarah Müller,DE,PIAO,1994708813.0933628,False
ACME-EU-02155,Beacon Asset Corp (2155),Isabelle Fournier,CH,PIAO,2611110340.6674523,False
ACME-EU-02156,Nordic Horizon Wealth (2156),Isabelle Fournier,IT,PIAO,2008307148.288407,False
ACME-EU-02157,Nordic Horizon Wealth (2157),Hans Schmidt,IT,PIAO,1503143304.404562,False
ACME-EU-02158,Alpine Peak Capital (2158),Klaus Fischer,IT,PIAO,4016513739.735014,False
ACME-EU-02159,Elysian Fund Mgmt (2159),Hans Schmidt,CH,FAM,1360740866.0812175,False
ACME-EU-02160,Crestview Asset (2160),Sarah Müller,NL,FAM,3614994178.5228457,False
ACME-EU-02161,Nexus Capital EU (2161),Julia Weber,FR,FAM,1031779199.1967561,False
ACME-EU-02162,Beacon Asset Corp (2162),Marie Lefebvre,BE,PIAO,1250019126.5955696,False
ACME-EU-02163,Nordic Horizon Wealth (2163),Hans Schmidt,BE,FAM,1682969351.723484,False
ACME-EU-02164,Silverstone Ventures (2164),Jean-Pierre Dubois,BE,PIAO,2946192730.5915475,True
ACME-EU-02165,Ironclad Holdings (2165),Luca Bianchi,NL,FAM,2272657173.478546,True
ACME-EU-02166,Summit Trust (2166),Elena Rossi,ES,FAM,3725978904.329274,False
ACME-EU-02167,Ironclad Holdings (2167),Klaus Fischer,LU,PIAO,1068622934.3806254,False
ACME-EU-02168,Summit Trust (2168),Erik Janssen,DE,FAM,54350766.956321746,False
ACME-EU-02169,Nordic Horizon Wealth (2169),Marco Moretti,DE,FAM,3883010801.454315,False
ACME-EU-02170,Ironclad Holdings (2170),Elena Rossi,IT,FAM,4108425020.066482,False
ACME-EU-02171,Luminara Equity (2171),Elena Rossi,IT,PIAO,298341335.3788394,True
ACME-EU-02172,Vanguard Legacy (2172),Marco Moretti,CH,FAM,3054926703.269824,False
ACME-EU-02173,Rhone Global Partners (2173),Hans Schmidt,BE,PIAO,1891655712.5815165,False
ACME-EU-02174,Vanguard Legacy (2174),Sarah Müller,CH,FAM,3969684380.3173895,False
ACME-EU-02175,Solaris Institutional (2175),Marco Moretti,LU,FAM,4372198356.428196,False
ACME-EU-02176,Pioneer Equities (2176),Marie Lefebvre,BE,FAM,4255167830.219448,False
ACME-EU-02177,Luminara Equity (2177),Marie Lefebvre,IT,FAM,3886244032.50691,False
ACME-EU-02178,Alpine Peak Capital (2178),Paolo Romano,FR,PIAO,1345992091.4820726,True
ACME-EU-02179,Pioneer Equities (2179),Ana Garcia,ES,FAM,4059636328.198015,False
ACME-EU-02180,Obsidian Capital (2180),Julia Weber,CH,PIAO,2667858901.0555573,False
ACME-EU-02181,Summit Trust (2181),Luca Bianchi,ES,PIAO,264730317.54562202,False
ACME-EU-02182,Vertex Portfolio (2182),Robert de Jong,ES,FAM,2285237310.6413465,False
ACME-EU-02183,Rhone Global Partners (2183),Hans Schmidt,ES,FAM,4710847427.232937,True
ACME-EU-02184,Aragon Strategic (2184),Klaus Fischer,IT,PIAO,4439408889.328028,False
ACME-EU-02185,Pioneer Equities (2185),Erik Janssen,DE,PIAO,512219140.7045831,False
ACME-EU-02186,Elysian Fund Mgmt (2186),Julia Weber,IT,FAM,3720889301.886137,False
ACME-EU-02187,Nexus Capital EU (2187),Marco Moretti,ES,FAM,4029158536.9252152,False
ACME-EU-02188,Nexus Capital EU (2188),Ana Garcia,IT,FAM,1357669552.9955873,False
ACME-EU-02189,Ironclad Holdings (2189),Robert de Jong,ES,FAM,2358571245.1347203,False
ACME-EU-02190,Vanguard Legacy (2190),Klaus Fischer,NL,FAM,3555228719.376951,False
ACME-EU-02191,Aragon Strategic (2191),Luca Bianchi,BE,PIAO,2195768402.6169186,False
ACME-EU-02192,Vanguard Legacy (2192),Sofia Conti,DE,FAM,564871797.4140182,False
ACME-EU-02193,Aragon Strategic (2193),Luca Bianchi,NL,FAM,3529706340.9639263,False
ACME-EU-02194,Aragon Strategic (2194),Hans Schmidt,FR,PIAO,4558281809.986782,True
ACME-EU-02195,Silverstone Ventures (2195),Marco Moretti,IT,FAM,3262771157.3023815,False
ACME-EU-02196,Alpine Peak Capital (2196),Sofia Conti,FR,FAM,3869229942.0966005,True
ACME-EU-02197,Obsidian Capital (2197),Julia Weber,CH,PIAO,1792454315.7534847,False
ACME-EU-02198,Silverstone Ventures (2198),Sarah Müller,IT,FAM,916808027.3880476,False
ACME-EU-02199,Nexus Capital EU (2199),Julia Weber,LU,PIAO,3214225534.4298444,True
ACME-EU-02200,Summit Trust (2200),Julia Weber,LU,FAM,1639528258.0002532,False
ACME-EU-02201,Vertex Portfolio (2201),Luca Bianchi,BE,FAM,4300507521.429975,False
ACME-EU-02202,Solaris Institutional (2202),Sarah Müller,NL,FAM,614017621.8400549,True
ACME-EU-02203,Alpine Peak Capital (2203),Sarah Müller,BE,PIAO,2167885034.9658856,False
ACME-EU-02204,Vertex Portfolio (2204),Hans Schmidt,CH,PIAO,1984241274.7414608,False
ACME-EU-02205,Vertex Portfolio (2205),Klaus Fischer,ES,PIAO,4690331213.916095,False
ACME-EU-02206,Vanguard Legacy (2206),Robert de Jong,BE,PIAO,766520868.2214149,False
ACME-EU-02207,Crestview Asset (2207),Isabelle Fournier,BE,FAM,50224278.23504274,False
ACME-EU-02208,Vanguard Legacy (2208),Elena Rossi,LU,PIAO,1191187978.8227808,False
ACME-EU-02209,Ironclad Holdings (2209),Klaus Fischer,ES,PIAO,4101564021.983504,False
ACME-EU-02210,Azure Blue Fund (2210),Elena Rossi,LU,PIAO,1047399758.4190383,False
ACME-EU-02211,Nordic Horizon Wealth (2211),Luca Bianchi,IT,FAM,1205149440.463708,False
ACME-EU-02212,Marathon Growth (2212),Isabelle Fournier,ES,FAM,650364123.8795172,False
ACME-EU-02213,Silverstone Ventures (2213),Robert de Jong,NL,PIAO,3577465580.1794257,False
ACME-EU-02214,Nordic Horizon Wealth (2214),Isabelle Fournier,BE,PIAO,346801778.33658046,False
ACME-EU-02215,Vertex Portfolio (2215),Hans Schmidt,LU,FAM,1656710303.3402796,False
ACME-EU-02216,Ironclad Holdings (2216),Julia Weber,ES,PIAO,1413211134.3782017,False
ACME-EU-02217,Vertex Portfolio (2217),Luca Bianchi,CH,PIAO,2776243489.220984,False
ACME-EU-02218,Solaris Institutional (2218),Sarah Müller,CH,PIAO,3652350908.833658,False
ACME-EU-02219,Silverstone Ventures (2219),Marie Lefebvre,BE,PIAO,2664849297.0490403,False
ACME-EU-02220,Ironclad Holdings (2220),Luca Bianchi,NL,FAM,4655198938.882363,False
ACME-EU-02221,Azure Blue Fund (2221),Elena Rossi,FR,FAM,4757261751.797772,False
ACME-EU-02222,Rhone Global Partners (2222),Sofia Conti,LU,FAM,1807965177.1640787,False
ACME-EU-02223,Vanguard Legacy (2223),Robert de Jong,NL,PIAO,3888624200.998189,False
ACME-EU-02224,Nordic Horizon Wealth (2224),Erik Janssen,DE,PIAO,3694268114.95768,True
ACME-EU-02225,Pioneer Equities (2225),Isabelle Fournier,DE,FAM,4464929993.932432,False
ACME-EU-02226,Vertex Portfolio (2226),Robert de Jong,DE,FAM,2240270257.3983088,False
ACME-EU-02227,Stellar Partners (2227),Klaus Fischer,BE,FAM,2652835462.8017635,False
ACME-EU-02228,Luminara Equity (2228),Erik Janssen,CH,PIAO,2079455793.5942886,False
ACME-EU-02229,Solaris Institutional (2229),Hans Schmidt,IT,FAM,4252034219.5792284,False
ACME-EU-02230,Pioneer Equities (2230),Luca Bianchi,LU,PIAO,1149281874.4953096,False
ACME-EU-02231,Crestview Asset (2231),Klaus Fischer,CH,PIAO,1199305682.133981,False
ACME-EU-02232,Azure Blue Fund (2232),Sofia Conti,IT,FAM,1863652912.7818217,False
ACME-EU-02233,Beacon Asset Corp (2233),Marco Moretti,IT,FAM,1152483817.6796536,False
ACME-EU-02234,Azure Blue Fund (2234),Erik Janssen,CH,PIAO,2805473175.2381887,False
ACME-EU-02235,Azure Blue Fund (2235),Luca Bianchi,LU,FAM,673316042.371016,False
ACME-EU-02236,Solaris Institutional (2236),Klaus Fischer,BE,FAM,1601610910.8008726,True
ACME-EU-02237,Nordic Horizon Wealth (2237),Sarah Müller,NL,PIAO,4567310047.679474,False
ACME-EU-02238,Nordic Horizon Wealth (2238),Luca Bianchi,IT,PIAO,2046718175.478788,False
ACME-EU-02239,Vertex Portfolio (2239),Ana Garcia,FR,PIAO,3741420348.751053,False
ACME-EU-02240,Nexus Capital EU (2240),Hans Schmidt,CH,PIAO,568197496.3411635,True
ACME-EU-02241,Elysian Fund Mgmt (2241),Jean-Pierre Dubois,CH,PIAO,1238574976.2007816,False
ACME-EU-02242,Crestview Asset (2242),Hans Schmidt,DE,FAM,4036920760.3806424,False
ACME-EU-02243,Obsidian Capital (2243),Isabelle Fournier,NL,PIAO,3815201688.512181,False
ACME-EU-02244,Vanguard Legacy (2244),Marie Lefebvre,DE,PIAO,1931393437.0505118,False
ACME-EU-02245,Vertex Portfolio (2245),Jean-Pierre Dubois,CH,PIAO,4772030113.265338,False
ACME-EU-02246,Vertex Portfolio (2246),Sofia Conti,CH,FAM,4553304436.156893,False
ACME-EU-02247,Aragon Strategic (2247),Isabelle Fournier,IT,PIAO,4811541444.812087,False
ACME-EU-02248,Alpine Peak Capital (2248),Isabelle Fournier,NL,PIAO,2140145536.2487392,False
ACME-EU-02249,Crestview Asset (2249),Sarah Müller,ES,PIAO,988170444.8447294,True
ACME-EU-02250,Summit Trust (2250),Sofia Conti,FR,FAM,3133666536.8176136,False
ACME-EU-02251,Rhone Global Partners (2251),Sarah Müller,LU,PIAO,3424181018.2377133,False
ACME-EU-02252,Vanguard Legacy (2252),Sofia Conti,IT,PIAO,628083480.4681495,False
ACME-EU-02253,Luminara Equity (2253),Paolo Romano,CH,PIAO,3932628688.445234,False
ACME-EU-02254,Luminara Equity (2254),Julia Weber,LU,FAM,91283038.58004268,False
ACME-EU-02255,Stellar Partners (2255),Elena Rossi,IT,FAM,2414159208.99644,False
ACME-EU-02256,Aragon Strategic (2256),Sofia Conti,FR,FAM,1655750281.2149794,False
ACME-EU-02257,Aragon Strategic (2257),Julia Weber,CH,FAM,3701774996.435521,False
ACME-EU-02258,Summit Trust (2258),Julia Weber,FR,PIAO,1564490876.3816578,False
ACME-EU-02259,Nexus Capital EU (2259),Erik Janssen,LU,PIAO,4134208756.792383,False
ACME-EU-02260,Luminara Equity (2260),Marie Lefebvre,ES,FAM,2975172490.4152718,False
ACME-EU-02261,Marathon Growth (2261),Elena Rossi,IT,FAM,3969672915.448598,False
ACME-EU-02262,Vertex Portfolio (2262),Marco Moretti,BE,PIAO,4946713848.560279,True
ACME-EU-02263,Alpine Peak Capital (2263),Jean-Pierre Dubois,IT,PIAO,3396112570.3720407,True
ACME-EU-02264,Ironclad Holdings (2264),Robert de Jong,DE,FAM,4924766631.4918585,False
ACME-EU-02265,Obsidian Capital (2265),Julia Weber,NL,FAM,145152798.28160504,True
ACME-EU-02266,Alpine Peak Capital (2266),Marie Lefebvre,NL,FAM,1691361802.4305584,False
ACME-EU-02267,Solaris Institutional (2267),Paolo Romano,DE,FAM,540158469.5469835,False
ACME-EU-02268,Nexus Capital EU (2268),Sofia Conti,CH,PIAO,1312262351.9908133,False
ACME-EU-02269,Crestview Asset (2269),Luca Bianchi,NL,FAM,4194600607.7297463,True
ACME-EU-02270,Vanguard Legacy (2270),Luca Bianchi,FR,FAM,162584003.36512548,False
ACME-EU-02271,Vertex Portfolio (2271),Erik Janssen,LU,PIAO,2601394495.7262363,False
ACME-EU-02272,Summit Trust (2272),Isabelle Fournier,LU,PIAO,2836076408.9543324,False
ACME-EU-02273,Aragon Strategic (2273),Erik Janssen,NL,PIAO,2806194582.2131085,False
ACME-EU-02274,Vertex Portfolio (2274),Elena Rossi,NL,PIAO,2377010072.042455,False
ACME-EU-02275,Stellar Partners (2275),Isabelle Fournier,DE,PIAO,3953224220.884007,False
ACME-EU-02276,Summit Trust (2276),Erik Janssen,CH,FAM,668581904.4382503,False
ACME-EU-02277,Pioneer Equities (2277),Sofia Conti,ES,FAM,1553574500.7383857,False
ACME-EU-02278,Pioneer Equities (2278),Marie Lefebvre,NL,FAM,3079014541.1724186,False
ACME-EU-02279,Marathon Growth (2279),Ana Garcia,BE,PIAO,3455065879.973511,False
ACME-EU-02280,Azure Blue Fund (2280),Ana Garcia,NL,FAM,2021338010.4535043,False
ACME-EU-02281,Stellar Partners (2281),Paolo Romano,ES,PIAO,4376980945.372838,False
ACME-EU-02282,Vanguard Legacy (2282),Klaus Fischer,DE,FAM,2078051490.0828757,False
ACME-EU-02283,Rhone Global Partners (2283),Robert de Jong,ES,FAM,2014477895.6073174,False
ACME-EU-02284,Beacon Asset Corp (2284),Erik Janssen,DE,PIAO,182000100.1754374,False
ACME-EU-02285,Vanguard Legacy (2285),Sarah Müller,FR,PIAO,2756155539.6374745,False
ACME-EU-02286,Marathon Growth (2286),Sofia Conti,DE,FAM,3543695511.7210135,False
ACME-EU-02287,Aragon Strategic (2287),Sarah Müller,FR,FAM,573076379.4207237,False
ACME-EU-02288,Crestview Asset (2288),Elena Rossi,FR,FAM,1527858397.6732664,False
ACME-EU-02289,Summit Trust (2289),Elena Rossi,DE,FAM,3906503511.9604783,False
ACME-EU-02290,Ironclad Holdings (2290),Julia Weber,BE,FAM,1830231257.6324635,False
ACME-EU-02291,Vertex Portfolio (2291),Ana Garcia,IT,PIAO,1208770707.7381594,False
ACME-EU-02292,Stellar Partners (2292),Erik Janssen,DE,PIAO,3361331117.161996,False
ACME-EU-02293,Vertex Portfolio (2293),Julia Weber,NL,PIAO,984597129.5806065,False
ACME-EU-02294,Stellar Partners (2294),Sarah Müller,BE,PIAO,4478368944.996301,False
ACME-EU-02295,Beacon Asset Corp (2295),Klaus Fischer,BE,FAM,528886381.7346787,False
ACME-EU-02296,Marathon Growth (2296),Jean-Pierre Dubois,NL,FAM,3533042461.6118517,False
ACME-EU-02297,Solaris Institutional (2297),Jean-Pierre Dubois,IT,PIAO,2498243957.7305894,False
ACME-EU-02298,Solaris Institutional (2298),Elena Rossi,BE,FAM,4349777882.422571,False
ACME-EU-02299,Ironclad Holdings (2299),Klaus Fischer,FR,PIAO,631849260.0401568,False
ACME-EU-02300,Summit Trust (2300),Isabelle Fournier,LU,FAM,3389796697.561943,False
ACME-EU-02301,Alpine Peak Capital (2301),Sarah Müller,IT,FAM,2860701141.267726,False
ACME-EU-02302,Crestview Asset (2302),Jean-Pierre Dubois,CH,FAM,2400970621.057992,False
ACME-EU-02303,Pioneer Equities (2303),Klaus Fischer,NL,PIAO,2457544909.899909,False
ACME-EU-02304,Summit Trust (2304),Erik Janssen,IT,PIAO,3610162832.030855,False
ACME-EU-02305,Crestview Asset (2305),Klaus Fischer,DE,PIAO,4688770533.019176,False
ACME-EU-02306,Azure Blue Fund (2306),Sarah Müller,LU,PIAO,457167043.9361214,False
ACME-EU-02307,Marathon Growth (2307),Hans Schmidt,IT,FAM,98493735.40499063,False
ACME-EU-02308,Ironclad Holdings (2308),Klaus Fischer,FR,FAM,4028718257.6135364,False
ACME-EU-02309,Solaris Institutional (2309),Klaus Fischer,LU,FAM,541738768.3662459,True
ACME-EU-02310,Nordic Horizon Wealth (2310),Luca Bianchi,DE,FAM,4933497283.606039,False
ACME-EU-02311,Silverstone Ventures (2311),Ana Garcia,ES,PIAO,3097121896.545227,False
ACME-EU-02312,Rhone Global Partners (2312),Julia Weber,NL,FAM,3254681109.875449,False
ACME-EU-02313,Azure Blue Fund (2313),Sarah Müller,LU,FAM,995259622.9871489,False
ACME-EU-02314,Beacon Asset Corp (2314),Luca Bianchi,NL,FAM,1202321239.1730754,True
ACME-EU-02315,Marathon Growth (2315),Klaus Fischer,IT,PIAO,3297092165.1931515,False
ACME-EU-02316,Crestview Asset (2316),Hans Schmidt,BE,PIAO,4548724462.833051,False
ACME-EU-02317,Nordic Horizon Wealth (2317),Julia Weber,DE,PIAO,4911970382.033316,False
ACME-EU-02318,Crestview Asset (2318),Sarah Müller,ES,FAM,990956702.2088373,False
ACME-EU-02319,Vertex Portfolio (2319),Elena Rossi,DE,PIAO,671463993.926241,False
ACME-EU-02320,Nexus Capital EU (2320),Luca Bianchi,NL,FAM,282950387.44619155,False
ACME-EU-02321,Obsidian Capital (2321),Julia Weber,DE,FAM,4341616793.788478,False
ACME-EU-02322,Vertex Portfolio (2322),Sarah Müller,ES,FAM,1474279519.4354873,True
ACME-EU-02323,Silverstone Ventures (2323),Luca Bianchi,BE,PIAO,10058357.312389055,False
ACME-EU-02324,Marathon Growth (2324),Hans Schmidt,IT,PIAO,1119866612.1960878,True
ACME-EU-02325,Nordic Horizon Wealth (2325),Sarah Müller,FR,FAM,1702864959.4169927,False
ACME-EU-02326,Rhone Global Partners (2326),Sarah Müller,DE,FAM,4954939861.31393,True
ACME-EU-02327,Silverstone Ventures (2327),Sofia Conti,LU,PIAO,2618184427.691551,False
ACME-EU-02328,Luminara Equity (2328),Sarah Müller,FR,PIAO,1024365024.0279114,False
ACME-EU-02329,Vertex Portfolio (2329),Paolo Romano,NL,PIAO,1674756905.2225418,False
ACME-EU-02330,Rhone Global Partners (2330),Robert de Jong,IT,FAM,1652208130.0968354,False
ACME-EU-02331,Nexus Capital EU (2331),Paolo Romano,CH,FAM,99609006.56941426,False
ACME-EU-02332,Alpine Peak Capital (2332),Klaus Fischer,IT,FAM,676780087.8029789,True
ACME-EU-02333,Solaris Institutional (2333),Elena Rossi,DE,PIAO,3476287102.0563526,True
ACME-EU-02334,Nexus Capital EU (2334),Erik Janssen,LU,PIAO,602134681.8671024,False
ACME-EU-02335,Stellar Partners (2335),Klaus Fischer,BE,PIAO,1154440648.7539878,False
ACME-EU-02336,Beacon Asset Corp (2336),Hans Schmidt,IT,FAM,1754335754.7231395,False
ACME-EU-02337,Alpine Peak Capital (2337),Paolo Romano,DE,FAM,3788916987.5669665,True
ACME-EU-02338,Aragon Strategic (2338),Julia Weber,DE,PIAO,2912422423.374831,True
ACME-EU-02339,Obsidian Capital (2339),Marie Lefebvre,FR,FAM,3445310924.957853,False
ACME-EU-02340,Ironclad Holdings (2340),Robert de Jong,IT,PIAO,2835494614.7754407,True
ACME-EU-02341,Aragon Strategic (2341),Isabelle Fournier,DE,FAM,3418278533.684123,True
ACME-EU-02342,Pioneer Equities (2342),Marie Lefebvre,FR,PIAO,15207926.16619826,True
ACME-EU-02343,Luminara Equity (2343),Robert de Jong,LU,FAM,4654559823.712776,True
ACME-EU-02344,Nexus Capital EU (2344),Ana Garcia,ES,FAM,555490234.1431577,False
ACME-EU-02345,Marathon Growth (2345),Ana Garcia,LU,PIAO,2031839230.7885473,True
ACME-EU-02346,Vanguard Legacy (2346),Sarah Müller,CH,PIAO,3855420812.854029,False
ACME-EU-02347,Stellar Partners (2347),Klaus Fischer,FR,PIAO,2176718359.32911,False
ACME-EU-02348,Stellar Partners (2348),Robert de Jong,FR,PIAO,4734265915.785912,False
ACME-EU-02349,Alpine Peak Capital (2349),Isabelle Fournier,DE,PIAO,2338477153.545335,False
ACME-EU-02350,Pioneer Equities (2350),Robert de Jong,NL,FAM,4374822088.607754,True
ACME-EU-02351,Solaris Institutional (2351),Elena Rossi,NL,PIAO,4054329738.6979923,False
ACME-EU-02352,Obsidian Capital (2352),Marie Lefebvre,BE,PIAO,4904950527.690617,False
ACME-EU-02353,Azure Blue Fund (2353),Elena Rossi,NL,PIAO,4632812355.974126,False
ACME-EU-02354,Elysian Fund Mgmt (2354),Isabelle Fournier,FR,FAM,4490721049.729681,True
ACME-EU-02355,Azure Blue Fund (2355),Robert de Jong,BE,PIAO,3658290098.256822,False
ACME-EU-02356,Nordic Horizon Wealth (2356),Luca Bianchi,LU,PIAO,1835623738.1938357,False
ACME-EU-02357,Luminara Equity (2357),Sofia Conti,DE,PIAO,531520967.40594727,False
ACME-EU-02358,Crestview Asset (2358),Klaus Fischer,LU,FAM,3443536616.2696857,False
ACME-EU-02359,Luminara Equity (2359),Elena Rossi,IT,FAM,4893291752.608487,False
ACME-EU-02360,Pioneer Equities (2360),Elena Rossi,CH,PIAO,3633295582.222013,False
ACME-EU-02361,Nexus Capital EU (2361),Jean-Pierre Dubois,CH,FAM,4643718117.0174,False
ACME-EU-02362,Rhone Global Partners (2362),Robert de Jong,FR,PIAO,4021719260.064628,False
ACME-EU-02363,Nordic Horizon Wealth (2363),Klaus Fischer,FR,FAM,816410260.9082772,True
ACME-EU-02364,Elysian Fund Mgmt (2364),Erik Janssen,BE,PIAO,1246769649.1858451,False
ACME-EU-02365,Vertex Portfolio (2365),Elena Rossi,DE,FAM,1709986143.2099895,False
ACME-EU-02366,Beacon Asset Corp (2366),Paolo Romano,ES,PIAO,842133961.2456827,False
ACME-EU-02367,Nexus Capital EU (2367),Hans Schmidt,FR,PIAO,2908675012.0323606,False
ACME-EU-02368,Elysian Fund Mgmt (2368),Sofia Conti,ES,FAM,4877277170.150621,False
ACME-EU-02369,Stellar Partners (2369),Sofia Conti,LU,PIAO,3807532708.347357,False
ACME-EU-02370,Luminara Equity (2370),Robert de Jong,ES,PIAO,2117510358.5882418,False
ACME-EU-02371,Ironclad Holdings (2371),Ana Garcia,NL,PIAO,23517900.420463014,False
ACME-EU-02372,Pioneer Equities (2372),Jean-Pierre Dubois,DE,PIAO,1567066779.6797554,True
ACME-EU-02373,Vanguard Legacy (2373),Elena Rossi,CH,FAM,2634269679.173384,False
ACME-EU-02374,Beacon Asset Corp (2374),Jean-Pierre Dubois,CH,PIAO,1621930118.386001,True
ACME-EU-02375,Luminara Equity (2375),Ana Garcia,ES,FAM,556063580.1962738,False
ACME-EU-02376,Stellar Partners (2376),Isabelle Fournier,CH,FAM,2214382019.3526106,False
ACME-EU-02377,Rhone Global Partners (2377),Isabelle Fournier,LU,FAM,1267010832.0116153,False
ACME-EU-02378,Nordic Horizon Wealth (2378),Marie Lefebvre,DE,FAM,4546252649.931046,False
ACME-EU-02379,Obsidian Capital (2379),Erik Janssen,NL,PIAO,509670887.9765777,True
ACME-EU-02380,Pioneer Equities (2380),Robert de Jong,DE,PIAO,246713990.99482718,False
ACME-EU-02381,Luminara Equity (2381),Ana Garcia,FR,FAM,27565531.605155375,False
ACME-EU-02382,Alpine Peak Capital (2382),Marco Moretti,ES,PIAO,1641020352.7438033,False
ACME-EU-02383,Summit Trust (2383),Erik Janssen,DE,FAM,3302273804.166242,True
ACME-EU-02384,Azure Blue Fund (2384),Marie Lefebvre,LU,PIAO,3652338350.6560817,False
